escenario,fpr,tpr
eps=0.5,0.47765651924181507,0.48363009764503156
eps=0.5,0.48213670304422745,0.48799540493968985
eps=0.5,0.48604250430786905,0.4935094773118897
eps=0.5,0.4902929350947731,0.4991384261918438
eps=0.5,0.4945433658816772,0.5028144744399771
eps=0.5,0.4993681792073521,0.5079839172889145
eps=0.5,0.5039632395175186,0.5116599655370476
eps=0.5,0.5084434233199311,0.5174037909247559
eps=0.5,0.5126938541068351,0.5215393452039058
eps=0.5,0.5170591614014934,0.5263641585295807
eps=0.5,0.5219988512349225,0.5311889718552556
eps=0.5,0.527972429638139,0.5362435381964388
eps=0.5,0.5325674899483056,0.5403790924755888
eps=0.5,0.5373923032739805,0.5448592762780011
eps=0.5,0.5418724870763929,0.5511774842044802
eps=0.5,0.5475014359563469,0.5554279149913842
eps=0.5,0.5525560022975301,0.5605973578403216
eps=0.5,0.5576105686387134,0.5643882825962091
eps=0.5,0.562894887995405,0.5707064905226881
eps=0.5,0.5681792073520965,0.5751866743251005
eps=0.5,0.5750717978173463,0.5816197587593337
eps=0.5,0.5802412406662838,0.5863296955772545
eps=0.5,0.5847214244686961,0.592303273980471
eps=0.5,0.5918437679494544,0.5974727168294084
eps=0.5,0.5971280873061459,0.6022975301550832
eps=0.5,0.6028719126938541,0.6074669730040206
eps=0.5,0.6072372199885123,0.6121769098219414
eps=0.5,0.6113727742676622,0.6159678345778289
eps=0.5,0.6164273406088455,0.621711659965537
eps=0.5,0.6220562894887995,0.6266513497989661
eps=0.5,0.6271108558299827,0.6309017805858702
eps=0.5,0.632854681217691,0.6357265939115451
eps=0.5,0.6384836300976451,0.6406662837449741
eps=0.5,0.642619184376795,0.6458357265939115
eps=0.5,0.6480183802412407,0.6518093049971281
eps=0.5,0.6519241815048823,0.6565192418150488
eps=0.5,0.6570936243538197,0.6620333141872488
eps=0.5,0.661573808156232,0.666398621481907
eps=0.5,0.6657093624353819,0.6711085582998277
eps=0.5,0.6704192992533027,0.675473865594486
eps=0.5,0.6758184951177484,0.6801838024124066
eps=0.5,0.6829408385985066,0.6848937392303274
eps=0.5,0.6873061458931649,0.6891441700172315
eps=0.5,0.6924755887421022,0.6947731188971855
eps=0.5,0.6977599080987938,0.6999425617461229
eps=0.5,0.7029293509477312,0.7067202757036186
eps=0.5,0.7087880528431936,0.7116599655370477
eps=0.5,0.7131533601378518,0.7168294083859851
eps=0.5,0.7174037909247559,0.7226881102814474
eps=0.5,0.7232624928202183,0.7269385410683515
eps=0.5,0.7284319356691557,0.7341757610568639
eps=0.5,0.733601378518093,0.7388856978747846
eps=0.5,0.7399195864445721,0.7435956346927053
eps=0.5,0.7469270534175761,0.7480758184951177
eps=0.5,0.751751866743251,0.753819643882826
eps=0.5,0.7561171740379092,0.7588742102240091
eps=0.5,0.7609419873635841,0.7641585295807007
eps=0.5,0.7653072946582424,0.7687535898908673
eps=0.5,0.7695577254451464,0.7724296381390006
eps=0.5,0.7753015508328547,0.777599080987938
eps=0.5,0.7808156232050546,0.783228029867892
eps=0.5,0.7842619184376795,0.7883974727168294
eps=0.5,0.7886272257323378,0.7932222860425043
eps=0.5,0.7934520390580126,0.7978173463526709
eps=0.5,0.7983917288914417,0.8035611717403791
eps=0.5,0.8034462952326249,0.8072372199885124
eps=0.5,0.8074669730040207,0.8118322802986789
eps=0.5,0.8122917863296956,0.8165422171165997
eps=0.5,0.8168868466398621,0.822400919012062
eps=0.5,0.8233199310740954,0.8273406088454911
eps=0.5,0.8282596209075244,0.8333141872487076
eps=0.5,0.8327398047099368,0.8388282596209076
eps=0.5,0.8392877656519242,0.8438828259620907
eps=0.5,0.843997702469845,0.8490522688110281
eps=0.5,0.8492820218265364,0.8544514646754738
eps=0.5,0.8549109707064905,0.858701895462378
eps=0.5,0.8588167719701321,0.8638713383113154
eps=0.5,0.8646754738655945,0.8685812751292361
eps=0.5,0.8685812751292361,0.8735209649626652
eps=0.5,0.8739804709936818,0.8785755313038484
eps=0.5,0.8782309017805858,0.8835152211372774
eps=0.5,0.8834003446295232,0.8878805284319357
eps=0.5,0.8883400344629523,0.8935094773118897
eps=0.5,0.8940838598506605,0.8987937966685813
eps=0.5,0.9001723147616313,0.9033888569787478
eps=0.5,0.9064905226881103,0.9079839172889144
eps=0.5,0.9115450890292935,0.9128087306145893
eps=0.5,0.9163699023549684,0.9185525560022976
eps=0.5,0.92165422171166,0.9229178632969558
eps=0.5,0.9263641585295807,0.9277426766226307
eps=0.5,0.9316484778862723,0.9333716255025847
eps=0.5,0.9357840321654222,0.9388856978747846
eps=0.5,0.9404939689833429,0.9442848937392303
eps=0.5,0.9445146467547386,0.9489948305571511
eps=0.5,0.9492245835726594,0.9541642734060884
eps=0.5,0.9543940264215968,0.9581849511774843
eps=0.5,0.9605973578403216,0.9631246410109132
eps=0.5,0.9654221711659966,0.9680643308443423
eps=0.5,0.9704767375071798,0.9732337736932797
eps=0.5,0.9744974152785756,0.9778288340034463
eps=0.5,0.9800114876507754,0.981849511774842
eps=0.5,0.9840321654221712,0.985295807007467
eps=0.5,0.9894313612866169,0.9901206203331419
eps=0.5,0.9941412981045377,0.994371051120046
eps=0.5,0.9988512349224583,0.9989661114302125
eps=1,0.0,0.0
eps=1,0.005054566341183228,0.005169442848937392
eps=1,0.009764503159103963,0.01022400919012062
eps=1,0.014933946008041356,0.01481906950028719
eps=1,0.019299253302699597,0.019873635841470418
eps=1,0.023549684089603676,0.02527283170591614
eps=1,0.028834003446295234,0.030327398047099368
eps=1,0.035611717403790925,0.03687535898908673
eps=1,0.040206777713957496,0.04250430786904078
eps=1,0.04526134405514072,0.04698449167145319
eps=1,0.04962665134979897,0.05261344055140724
eps=1,0.054106835152211374,0.05789775990809879
eps=1,0.058472142446869615,0.062377943710511204
eps=1,0.06387133831131533,0.06800689259046525
eps=1,0.06858127512923608,0.07260195290063182
eps=1,0.0739804709936818,0.0768523836875359
eps=1,0.0784606547960942,0.08213670304422746
eps=1,0.08420448018380242,0.08834003446295233
eps=1,0.08879954049396899,0.09282021826536473
eps=1,0.09408385985066053,0.0990235496840896
eps=1,0.09994256174612291,0.10304422745548536
eps=1,0.10465249856404366,0.1074095347501436
eps=1,0.10878805284319357,0.11326823664560598
eps=1,0.11326823664560598,0.1186674325100517
eps=1,0.11682940838598507,0.12188397472716829
eps=1,0.12211372774267662,0.12578977599080987
eps=1,0.12716829408385985,0.1295807007466973
eps=1,0.1327972429638139,0.13337162550258472
eps=1,0.13716255025847215,0.13785180930499713
eps=1,0.14336588167719702,0.14187248707639288
eps=1,0.14715680643308443,0.14715680643308443
eps=1,0.15324526134405514,0.15313038483630098
eps=1,0.15772544514646755,0.15807007466973005
eps=1,0.16255025847214244,0.16243538196438828
eps=1,0.16783457782883401,0.16932797242963815
eps=1,0.1730040206777714,0.17576105686387133
eps=1,0.1784032165422171,0.17966685812751293
eps=1,0.183917288914417,0.18460654796094197
eps=1,0.18989086731763355,0.1890867317633544
eps=1,0.19448592762780012,0.19414129810453762
eps=1,0.1987363584147042,0.199310740953475
eps=1,0.20436530729465824,0.20413555427914992
eps=1,0.2093049971280873,0.20941987363584147
eps=1,0.21493394600804136,0.21390005743825388
eps=1,0.2196438828259621,0.22010338885697875
eps=1,0.22297530155083287,0.22320505456634118
eps=1,0.2276852383687536,0.22848937392303273
eps=1,0.23400344629523262,0.2337736932797243
eps=1,0.23790924755887422,0.23871338311315335
eps=1,0.24353819643882826,0.24353819643882826
eps=1,0.2491671453187823,0.24905226881102815
eps=1,0.25353245261344054,0.2533026995979322
eps=1,0.2588167719701321,0.25858701895462377
eps=1,0.2645605973578403,0.26375646180356116
eps=1,0.26984491671453187,0.2701895462377944
eps=1,0.2736358414704193,0.27478460654796094
eps=1,0.279035037334865,0.2802986789201608
eps=1,0.2832854681217691,0.2866168868466399
eps=1,0.28891441700172316,0.2915565766800689
eps=1,0.2929350947731189,0.29661114302125213
eps=1,0.29948305571510625,0.30086157380815626
eps=1,0.30361860999425616,0.30488225157955195
eps=1,0.30855829982768523,0.30982194141298103
eps=1,0.31395749569213094,0.31361286616886846
eps=1,0.31809304997128085,0.32027570361861
eps=1,0.32418150488225156,0.3249856404365307
eps=1,0.32935094773118895,0.3299253302699598
eps=1,0.33417576105686386,0.3338311315336014
eps=1,0.33957495692130957,0.3381964388282596
eps=1,0.3438253877082137,0.34302125215393453
eps=1,0.3481906950028719,0.3472716829408386
eps=1,0.35381964388282594,0.352441125789776
eps=1,0.3597932222860425,0.3572659391154509
eps=1,0.3646180356117174,0.36278001148765077
eps=1,0.36932797242963816,0.3669155657668007
eps=1,0.3736932797242964,0.3724296381390006
eps=1,0.37828834003446293,0.37771395749569214
eps=1,0.38357265939115454,0.3827685238368754
eps=1,0.3890867317633544,0.38897185525560024
eps=1,0.39333716255025847,0.39264790350373346
eps=1,0.3980470993681792,0.3977024698449167
eps=1,0.402067777139575,0.40172314761631245
eps=1,0.4066628374497415,0.4064330844342332
eps=1,0.41010913268236643,0.41194715680643307
eps=1,0.4144744399770247,0.4191843767949454
eps=1,0.4202182653647329,0.42469844916714533
eps=1,0.4250430786904078,0.43009764503159104
eps=1,0.42975301550832856,0.43584147041929927
eps=1,0.4341183228029868,0.4402067777139575
eps=1,0.43836875358989086,0.44675473865594484
eps=1,0.44376794945433656,0.45203905801263644
eps=1,0.44767375071797816,0.45743825387708215
eps=1,0.45203905801263644,0.4624928202182654
eps=1,0.4562894887995405,0.4668581275129236
eps=1,0.46031016657093626,0.472027570361861
eps=1,0.4651349798966111,0.47731188971855254
eps=1,0.4695002871912694,0.48144744399770245
eps=1,0.4742102240091901,0.4876507754164273
eps=1,0.4791499138426192,0.49488799540493966
eps=1,0.48558299827685236,0.49879379666858126
eps=1,0.4900631820792648,0.5036186099942562
eps=1,0.49442848937392303,0.5075244112578977
eps=1,0.49856404365307294,0.5116599655370476
eps=1,0.5046524985640437,0.5154508902929351
eps=1,0.5093624353819644,0.5199310740953476
eps=1,0.5144170017231476,0.5241815048822516
eps=1,0.5194715680643308,0.5277426766226306
eps=1,0.5246410109132682,0.5319931074095348
eps=1,0.5296955772544515,0.5364732912119472
eps=1,0.5340608845491097,0.5411832280298678
eps=1,0.5393452039058013,0.5458931648477886
eps=1,0.5437105112004595,0.550373348650201
eps=1,0.5484204480183802,0.5549684089603676
eps=1,0.5525560022975301,0.560137851809305
eps=1,0.5572659391154509,0.5653072946582424
eps=1,0.5620907524411258,0.5710511200459506
eps=1,0.5679494543365882,0.5744974152785756
eps=1,0.5720850086157381,0.5794371051120046
eps=1,0.5764503159103963,0.5844916714531878
eps=1,0.5829982768523837,0.5900057438253877
eps=1,0.5883974727168294,0.594371051120046
eps=1,0.5928776565192418,0.6004595060310166
eps=1,0.5972429638139001,0.6051694428489374
eps=1,0.6017231476163125,0.6097645031591039
eps=1,0.6066628374497415,0.6150488225157955
eps=1,0.6121769098219414,0.6192992533026996
eps=1,0.6164273406088455,0.6234348075818495
eps=1,0.6209075244112578,0.6299827685238368
eps=1,0.6259620907524411,0.6345778288340035
eps=1,0.630097645031591,0.6408960367604825
eps=1,0.6349224583572659,0.6460654796094198
eps=1,0.6395175186674326,0.6506605399195864
eps=1,0.6441125789775991,0.6547960941987364
eps=1,0.6512349224583572,0.6595060310166571
eps=1,0.6564043653072946,0.6658242389431361
eps=1,0.6619184376794945,0.6701895462377944
eps=1,0.6667432510051694,0.6735209649626651
eps=1,0.6707639287765652,0.6789201608271108
eps=1,0.6753589890867318,0.6834003446295233
eps=1,0.6809879379666858,0.6890292935094773
eps=1,0.6865020103388857,0.693739230327398
eps=1,0.6907524411257898,0.6981045376220563
eps=1,0.6974152785755313,0.7024698449167145
eps=1,0.7044227455485353,0.7064905226881103
eps=1,0.7083285468121769,0.7115450890292935
eps=1,0.7134979896611143,0.7168294083859851
eps=1,0.7190120620333141,0.7218839747271683
eps=1,0.7221137277426766,0.7264790350373349
eps=1,0.7278575531303848,0.7311889718552556
eps=1,0.7323377369327972,0.7355542791499139
eps=1,0.7365881677197014,0.7400344629523262
eps=1,0.7417576105686388,0.7456634118322804
eps=1,0.7471568064330845,0.7500287191269386
eps=1,0.7518667432510052,0.7540493968983343
eps=1,0.7562320505456634,0.7588742102240091
eps=1,0.7614014933946008,0.7640436530729465
eps=1,0.7648477886272257,0.7697874784606548
eps=1,0.769902354968409,0.7754164273406089
eps=1,0.7751866743251005,0.7790924755887421
eps=1,0.7808156232050546,0.7843767949454337
eps=1,0.785985066053992,0.7896611143021253
eps=1,0.7906950028719127,0.7941412981045376
eps=1,0.7958644457208501,0.7987363584147041
eps=1,0.8005743825387708,0.8029867892016083
eps=1,0.8058587018954624,0.8074669730040207
eps=1,0.8110281447443998,0.8136703044227456
eps=1,0.8157380815623205,0.8189546237794371
eps=1,0.8199885123492245,0.8253877082136704
eps=1,0.8255025847214245,0.8302125215393452
eps=1,0.8306720275703618,0.8352670878805284
eps=1,0.8358414704192992,0.8403216542217117
eps=1,0.8403216542217117,0.8457208500861574
eps=1,0.8460654796094199,0.8500861573808156
eps=1,0.8506605399195865,0.855255600229753
eps=1,0.8558299827685238,0.8595060310166571
eps=1,0.8605399195864446,0.8651349798966111
eps=1,0.8655944859276278,0.8690407811602527
eps=1,0.8705341757610568,0.8742102240091901
eps=1,0.8748994830557151,0.8784606547960943
eps=1,0.8806433084434233,0.8831705916140149
eps=1,0.8853532452613441,0.8882251579551982
eps=1,0.8896036760482481,0.8931648477886273
eps=1,0.8967260195290063,0.8993681792073521
eps=1,0.9014359563469271,0.9063756461803562
eps=1,0.9069500287191269,0.9121194715680643
eps=1,0.9115450890292935,0.9175186674325101
eps=1,0.9184376794945434,0.9231476163124641
eps=1,0.9225732337736933,0.9288914417001723
eps=1,0.9269385410683515,0.934290637564618
eps=1,0.9308443423319931,0.9408385985066055
eps=1,0.936358414704193,0.9452039058012637
eps=1,0.9407237219988512,0.9499138426191843
eps=1,0.9470419299253303,0.953130384836301
eps=1,0.9522113727742677,0.9573808156232051
eps=1,0.9584147041929926,0.9628948879954049
eps=1,0.9643882825962091,0.9682940838598506
eps=1,0.9697874784606548,0.9740379092475588
eps=1,0.9744974152785756,0.9797817346352671
eps=1,0.9805858701895462,0.9844916714531878
eps=1,0.9866743251005169,0.9892016082711086
eps=1,0.9920735209649627,0.9934520390580126
eps=1,0.9970132107983918,0.9973578403216542
eps=2,0.0,0.0
eps=2,0.005973578403216542,0.00402067777139575
eps=2,0.010453762205628948,0.009649626651349798
eps=2,0.014704192992533028,0.015393452039058012
eps=2,0.019873635841470418,0.02067777139574957
eps=2,0.024238943136128663,0.025387708213670306
eps=2,0.02768523836875359,0.030327398047099368
eps=2,0.033429063756461805,0.03641585295807007
eps=2,0.03848363009764503,0.04089603676048248
eps=2,0.04376794945433659,0.045376220562894885
eps=2,0.04859276278001149,0.0495117748420448
eps=2,0.053877082136703044,0.05399195864445721
eps=2,0.05835726593911545,0.05985066053991959
eps=2,0.06444572085008615,0.06352670878805285
eps=2,0.0691556576680069,0.06869615163699024
eps=2,0.07432510051694428,0.0748994830557151
eps=2,0.07972429638139,0.07926479035037334
eps=2,0.08408960367604824,0.08408960367604824
eps=2,0.08891441700172314,0.08971855255600229
eps=2,0.0948879954049397,0.0977599080987938
eps=2,0.10005743825387708,0.1022400919012062
eps=2,0.10534175761056865,0.10695002871912694
eps=2,0.11039632395175186,0.11177484204480184
eps=2,0.11556576680068927,0.11751866743251005
eps=2,0.11970132107983918,0.12176909821941413
eps=2,0.1231476163124641,0.12659391154508903
eps=2,0.12808730614589317,0.1331418724870764
eps=2,0.13417576105686388,0.13704767375071797
eps=2,0.1392303273980471,0.14141298104537622
eps=2,0.14417001723147616,0.14646754738655945
eps=2,0.1495692130959219,0.15129236071223434
eps=2,0.15439402642159678,0.15508328546812178
eps=2,0.15944859276278,0.15910396323951753
eps=2,0.1646180356117174,0.1633543940264216
eps=2,0.16840896036760483,0.16898334290637565
eps=2,0.17288914417001724,0.17288914417001724
eps=2,0.17748420448018382,0.17805858701895463
eps=2,0.18139000574382538,0.18460654796094197
eps=2,0.1855255600229753,0.19046524985640437
eps=2,0.191614014933946,0.19540493968983344
eps=2,0.19758759333716255,0.199310740953475
eps=2,0.20344629523262492,0.20608845491097072
eps=2,0.20815623205054568,0.21010913268236645
eps=2,0.21275129236071225,0.21470419299253302
eps=2,0.21734635267087882,0.21975875933371625
eps=2,0.22102240091901207,0.22389431361286616
eps=2,0.22561746122917864,0.2282596209075244
eps=2,0.23032739804709937,0.23457782883400344
eps=2,0.2357265939115451,0.24066628374497415
eps=2,0.24066628374497415,0.24618035611717404
eps=2,0.2466398621481907,0.2502010338885698
eps=2,0.25123492245835727,0.25491097070649055
eps=2,0.257323377369328,0.26053991958644457
eps=2,0.2630672027570362,0.2659391154508903
eps=2,0.2670878805284319,0.2704192992533027
eps=2,0.27248707639287767,0.2751292360712234
eps=2,0.27719701321079837,0.2819069500287191
eps=2,0.2816771970132108,0.2863871338311315
eps=2,0.287421022400919,0.2913268236645606
eps=2,0.2920160827110856,0.29557725445146465
eps=2,0.2967260195290063,0.29994256174612294
eps=2,0.30143595634692705,0.3039632395175187
eps=2,0.3063756461803561,0.3074095347501436
eps=2,0.31200459506031014,0.31315336013785183
eps=2,0.3164847788627226,0.3177484204480184
eps=2,0.32165422171165997,0.3215393452039058
eps=2,0.3256748994830557,0.3273980470993682
eps=2,0.3311889718552556,0.3318782309017806
eps=2,0.33612866168868466,0.337047673750718
eps=2,0.3421022400919012,0.34129810453762205
eps=2,0.3463526708788053,0.3450890292935095
eps=2,0.3516369902354968,0.3502584721424469
eps=2,0.3570361860999426,0.35519816197587595
eps=2,0.36209075244112576,0.36128661688684666
eps=2,0.3663411832280299,0.3656519241815049
eps=2,0.37093624353819643,0.3697874784606548
eps=2,0.3756461803561172,0.37530155083285466
eps=2,0.38116025272831705,0.3815048822515795
eps=2,0.3856404365307295,0.38598506605399197
eps=2,0.3905801263641585,0.39092475588742104
eps=2,0.39460080413555426,0.3955198161975876
eps=2,0.3990809879379667,0.40114876507754166
eps=2,0.40264215967834577,0.4062033314187249
eps=2,0.4071223434807582,0.4109132682366456
eps=2,0.41114302125215396,0.4157380815623205
eps=2,0.4166570936243538,0.42010338885697873
eps=2,0.42194141298104537,0.4253877082136703
eps=2,0.4260769672601953,0.4309017805858702
eps=2,0.4318207926479035,0.4369902354968409
eps=2,0.43584147041929927,0.44422745548535325
eps=2,0.4404365307294658,0.45031591039632396
eps=2,0.44399770246984493,0.45605973578403214
eps=2,0.4477886272257323,0.4620333141872487
eps=2,0.45157955198161975,0.46639862148190697
eps=2,0.455944859276278,0.47156806433084436
eps=2,0.46031016657093626,0.4754738655944859
eps=2,0.46479035037334865,0.48236645605973577
eps=2,0.4698449167145319,0.48661688684663984
eps=2,0.47581849511774843,0.4909821941412981
eps=2,0.48190695002871914,0.4963813900057438
eps=2,0.48696151636990237,0.5001723147616313
eps=2,0.4923607122343481,0.5056863871338312
eps=2,0.49787478460654794,0.5115450890292935
eps=2,0.5033888569787478,0.5159103963239517
eps=2,0.5070649052268811,0.5218839747271683
eps=2,0.5115450890292935,0.5262492820218265
eps=2,0.5175186674325101,0.5303848363009764
eps=2,0.5223434807581849,0.535669155657668
eps=2,0.5268236645605974,0.5406088454910971
eps=2,0.530729465824239,0.5443997702469845
eps=2,0.5347501435956347,0.5487650775416427
eps=2,0.5403790924755888,0.5543940264215967
eps=2,0.5455485353245262,0.5582998276852383
eps=2,0.5507179781734636,0.5633543940264216
eps=2,0.5553130384836301,0.5688684663986214
eps=2,0.5607122343480758,0.5743825387708213
eps=2,0.5674899483055715,0.579781734635267
eps=2,0.5725445146467547,0.5849511774842044
eps=2,0.5772544514646755,0.5904652498564044
eps=2,0.583228029867892,0.5950603101665709
eps=2,0.5886272257323377,0.5990809879379667
eps=2,0.5934520390580126,0.6036760482481333
eps=2,0.5990809879379667,0.6075818495117749
eps=2,0.6051694428489374,0.6145893164847789
eps=2,0.6095347501435956,0.6206777713957495
eps=2,0.6145893164847789,0.6243538196438828
eps=2,0.6188397472716829,0.6289488799540494
eps=2,0.6235496840896037,0.6340034462952326
eps=2,0.6294083859850661,0.6404365307294658
eps=2,0.6344629523262493,0.6464101091326824
eps=2,0.6383687535898909,0.6514646754738656
eps=2,0.6438828259620908,0.6556002297530155
eps=2,0.6492820218265365,0.6609994256174613
eps=2,0.6541068351522114,0.6642159678345778
eps=2,0.659391154508903,0.6695002871912694
eps=2,0.6635267087880529,0.6732912119471568
eps=2,0.6691556576680069,0.6763928776565192
eps=2,0.675473865594486,0.6796094198736359
eps=2,0.6789201608271108,0.6837449741527858
eps=2,0.684549109707065,0.6882251579551981
eps=2,0.6878805284319357,0.6924755887421022
eps=2,0.6928202182653648,0.697185525560023
eps=2,0.697874784606548,0.7018954623779438
eps=2,0.7017805858701895,0.708443423319931
eps=2,0.7056863871338311,0.713268236645606
eps=2,0.7110855829982768,0.7187823090178058
eps=2,0.7149913842619184,0.72441125789776
eps=2,0.7201608271108558,0.7284319356691557
eps=2,0.7251005169442849,0.7340608845491097
eps=2,0.7306145893164848,0.7401493394600804
eps=2,0.7368179207352097,0.7454336588167719
eps=2,0.7417576105686388,0.7491097070649052
eps=2,0.7458931648477887,0.753130384836301
eps=2,0.7509477311889718,0.7580700746697301
eps=2,0.7557725445146467,0.7627800114876507
eps=2,0.7602527283170591,0.7672601952900632
eps=2,0.7649626651349799,0.7715106260769673
eps=2,0.769902354968409,0.7764503159103964
eps=2,0.7743825387708214,0.7819643882825962
eps=2,0.7796668581275129,0.7862148190695003
eps=2,0.7856404365307295,0.7919586444572085
eps=2,0.7905801263641585,0.7968983342906376
eps=2,0.7949454336588168,0.8014933946008042
eps=2,0.7998851234922458,0.8066628374497415
eps=2,0.8053991958644457,0.8118322802986789
eps=2,0.8099942561746123,0.8161975875933372
eps=2,0.8158529580700746,0.8201033888569788
eps=2,0.8199885123492245,0.8248133256748995
eps=2,0.8243538196438829,0.8291786329695577
eps=2,0.829408385985066,0.8340034462952326
eps=2,0.8342331993107409,0.8387133831131534
eps=2,0.8387133831131534,0.8430786904078116
eps=2,0.842619184376795,0.8473291211947157
eps=2,0.8477886272257323,0.8505456634118322
eps=2,0.8527283170591614,0.8550258472142447
eps=2,0.8577828834003446,0.8580126364158529
eps=2,0.862263067202757,0.8641010913268237
eps=2,0.8673176335439403,0.8697300402067777
eps=2,0.8715680643308443,0.8744399770246984
eps=2,0.8763928776565192,0.8801838024124067
eps=2,0.8807581849511775,0.8855829982768524
eps=2,0.8858127512923607,0.8914417001723147
eps=2,0.8906375646180356,0.896496266513498
eps=2,0.8946582423894314,0.9025847214244687
eps=2,0.8995979322228604,0.9075244112578977
eps=2,0.904192992533027,0.9124641010913268
eps=2,0.9078690407811603,0.9194715680643308
eps=2,0.9138426191843768,0.9242963813900057
eps=2,0.9184376794945434,0.929350947731189
eps=2,0.9241815048822516,0.9356691556576681
eps=2,0.9298104537622056,0.9403790924755887
eps=2,0.9347501435956347,0.9448592762780011
eps=2,0.9399195864445721,0.9497989661114302
eps=2,0.9450890292935095,0.9534750143595635
eps=2,0.9518667432510052,0.9589890867317633
eps=2,0.9574956921309592,0.9640436530729466
eps=2,0.9623205054566342,0.9680643308443423
eps=2,0.9670304422745548,0.9731188971855256
eps=2,0.9717403790924756,0.9772544514646755
eps=2,0.9763354394026421,0.9809304997128088
eps=2,0.9811602527283171,0.9855255600229753
eps=2,0.9869040781160253,0.9897759908098793
eps=2,0.9921883974727168,0.9949454336588168
eps=2,0.997932222860425,0.997932222860425
eps=4,0.0,0.0
eps=4,0.006433084434233199,0.004595060310166571
eps=4,0.011372774267662263,0.009649626651349798
eps=4,0.016197587593337164,0.014589316484778863
eps=4,0.021367030442274556,0.018609994256174614
eps=4,0.025962090752441127,0.024124066628374498
eps=4,0.03262492820218266,0.02871912693854107
eps=4,0.03595634692705342,0.03423319931074095
eps=4,0.04089603676048248,0.039517518667432514
eps=4,0.045605973578403215,0.04457208500861574
eps=4,0.05031591039632395,0.050430786904078116
eps=4,0.05468121769098219,0.05468121769098219
eps=4,0.05904652498564043,0.05835726593911545
eps=4,0.06479035037334865,0.061918437679494544
eps=4,0.0700746697300402,0.0655944859276278
eps=4,0.07443997702469846,0.06927053417576105
eps=4,0.08029867892016082,0.07375071797817347
eps=4,0.08420448018380242,0.07823090178058587
eps=4,0.08868466398621482,0.08317059161401494
eps=4,0.09304997128087306,0.08856978747846066
eps=4,0.09753015508328547,0.09431361286616886
eps=4,0.10327398047099368,0.0990235496840896
eps=4,0.10844342331993108,0.10338885697874785
eps=4,0.1138426191843768,0.10786904078116025
eps=4,0.11763354394026422,0.11257897759908099
eps=4,0.12211372774267662,0.11740379092475589
eps=4,0.1267087880528432,0.12372199885123492
eps=4,0.13199310740953474,0.12808730614589317
eps=4,0.1367030442274555,0.13360137851809306
eps=4,0.14221711659965536,0.1402642159678346
eps=4,0.14910970706490523,0.14520390580126363
eps=4,0.15393452039058012,0.15037334865020102
eps=4,0.1588742102240092,0.1574956921309592
eps=4,0.1630097645031591,0.1633543940264216
eps=4,0.168523836875359,0.168523836875359
eps=4,0.1730040206777714,0.1730040206777714
eps=4,0.17725445146467547,0.17943710511200459
eps=4,0.18139000574382538,0.18472142446869616
eps=4,0.18483630097645032,0.19184376794945435
eps=4,0.1903503733486502,0.19655370476737508
eps=4,0.19460080413555428,0.20172314761631246
eps=4,0.19896611143021253,0.20654796094198735
eps=4,0.20367604824813326,0.2112578977599081
eps=4,0.2087306145893165,0.21654221711659966
eps=4,0.21390005743825388,0.22136703044227454
eps=4,0.2176909821941413,0.22711085582998278
eps=4,0.22309017805858702,0.23170591614014935
eps=4,0.22780011487650775,0.23549684089603676
eps=4,0.23285468121769098,0.24009190120620333
eps=4,0.2369902354968409,0.24457208500861574
eps=4,0.24204480183802413,0.25054566341183226
eps=4,0.24755887421022402,0.2560597357840322
eps=4,0.2514646754738656,0.2604250430786904
eps=4,0.2560597357840322,0.2659391154508903
eps=4,0.26088454910970704,0.2704192992533027
eps=4,0.2662837449741528,0.27604824813325674
eps=4,0.27053417576105687,0.28018380241240665
eps=4,0.27501435956346926,0.28454910970706493
eps=4,0.27960941987363586,0.28960367604824816
eps=4,0.28604250430786904,0.29431361286616886
eps=4,0.29109707064905227,0.3006318207926479
eps=4,0.295117748420448,0.3061458931648478
eps=4,0.30166570936243536,0.31051120045950603
eps=4,0.3064905226881103,0.3144170017231476
eps=4,0.3108558299827685,0.32004595060310165
eps=4,0.3161401493394601,0.3247558874210224
eps=4,0.3213095921883975,0.3301550832854681
eps=4,0.3267087880528432,0.3360137851809305
eps=4,0.3327972429638139,0.34129810453762205
eps=4,0.3385410683515221,0.3470419299253303
eps=4,0.3437105112004595,0.35198161975875936
eps=4,0.34968408960367603,0.35715106260769675
eps=4,0.3546237794371051,0.36128661688684666
eps=4,0.35933371625502586,0.36863871338311316
eps=4,0.3636990235496841,0.37576105686387135
eps=4,0.367145318782309,0.3812751292360712
eps=4,0.3712808730614589,0.3869040781160253
eps=4,0.3765651924181505,0.3905801263641585
eps=4,0.38161975875933374,0.3962090752441126
eps=4,0.3871338311315336,0.39977024698449165
eps=4,0.39092475588742104,0.4035611717403791
eps=4,0.3966685812751292,0.4079264790350373
eps=4,0.4012636415852958,0.41458931648477887
eps=4,0.40689259046524984,0.4187248707639288
eps=4,0.4113727742676623,0.4243538196438828
eps=4,0.41631246410109135,0.42975301550832856
eps=4,0.4202182653647329,0.4333141872487076
eps=4,0.4243538196438828,0.4385985066053992
eps=4,0.4286042504307869,0.4446869615163699
eps=4,0.4343480758184951,0.45008615738081564
eps=4,0.4395175186674325,0.4546812176909822
eps=4,0.4434233199310741,0.4601952900631821
